 288201.01	0.00	soa
 288482.11	1.82	str cub non
 288484.31	1.07	str cub non
 288485.84	3.43	str cub non
 288489.68	2.00	grn foc
 288491.27	0.79	str ? cub non
 288492.06	1.87	gig non
 288493.93	0.62	sql non
 288495.06	1.93	sql unf
 288498.96	2.74	sql unf
 288505.64	0.54	oth foc
 288507.78	1.37	whp non
 288511.44	1.53	grn foc
 288512.33	1.51	whp non
 288514.90	1.80	grn foc
 288515.30	2.48	whp non
 288521.54	1.40	whp non
 288523.05	0.61	oth non
 288524.18	2.16	grn foc
 288527.21	2.46	whp non
 288550.66	1.11	grn foc
 288564.06	1.48	rum non
 288569.41	0.83	rum non
 288570.91	1.04	grn foc
 288575.67	1.03	grn foc
 288580.87	1.14	grn foc
 288584.66	2.02	grn unf
 288595.13	1.42	grn foc
 288631.62	1.27	grn foc
 288657.28	0.53	grn non
 288692.94	2.14	grn unf
 288700.02	1.82	grn non
 288724.00	2.16	grn non
 288749.26	1.81	sql ? non
 288751.07	0.97	whp non
 288754.31	0.88	whp non
 288756.97	1.01	whp non
 288759.93	1.35	whp non
 288763.72	2.01	whp non
 288768.27	1.19	whp non
 288772.52	1.47	whp non
 288775.65	1.72	whp non
 288779.79	2.04	whp non
 288784.24	1.91	whp non
 288804.59	0.67	rum non
 289101.02	0.00	eoa
